1LIKES;POST ID;USER_PK;USERNAME;
62;1904375871105807492_289060797;1388063615;eemanueel1
63;1904375871105807492_289060797;206988937;samarafre
64;1904375871105807492_289060797;8695731597;peca_fit
65;1904375871105807492_289060797;2324077455;lauriss_bm
66;1904375871105807492_289060797;2198887825;___b.a.l.l.___
67;1904375871105807492_289060797;5432678811;jordan.m37
68;1904375871105807492_289060797;5727543196;inkedogre
69;1904375871105807492_289060797;360048030;tonealonso1982
70;1904375871105807492_289060797;3264585888;m4daf4ka
71;1904375871105807492_289060797;199969441;samuelvarg
72;1904375871105807492_289060797;5496232101;espartasesena
73;1904375871105807492_289060797;1393815717;jxsh_hughes
74;1904375871105807492_289060797;2235461033;facetious.k
75;1904375871105807492_289060797;7230890;zawek
76;1904375871105807492_289060797;307328687;mtzcr
77;1904375871105807492_289060797;2713582255;soyluciano.m
78;1904375871105807492_289060797;1573146035;antonio.civitarese
79;1904375871105807492_289060797;283402935;ritadelatorreleon
80;1904375871105807492_289060797;5676193979;balboaeddi
81;1904375871105807492_289060797;1698161853;travisalan1
82;1904375871105807492_289060797;8652828093;lhshmy587
83;1904375871105807492_289060797;289060797;ayuno_intermitente
84;1904375871105807492_289060797;614235328;laso84ss
85;1904375871105807492_289060797;717871809;mp_deadlifts
86;1904375871105807492_289060797;476912832;arte_victoria
87;1904375871105807492_289060797;15679686;charly_chevappe
88;1904375871105807492_289060797;297784268;arthurmalashiyofficial
89;1904375871105807492_289060797;2283437561;rarevalo99
90;1904375871105807492_289060797;8593007056;holaqurhacem
91;1904375871105807492_289060797;3238717907;geraldinellab.gonzalez
92;1904375871105807492_289060797;422613;diegarro
93;1904375871105807492_289060797;8186637018;enaentrenamiento
94;1904375871105807492_289060797;1562013404;informed_movement_fitness
95;1904375871105807492_289060797;5772430310;cancino.yaz
96;1904375871105807492_289060797;1504470248;emilkowicz
97;1904375871105807492_289060797;5748419050;ale160782017
98;1904375871105807492_289060797;3657733104;manualideales
99;1904375871105807492_289060797;289890547;beluesle
100;1904375871105807492_289060797;5037098998;naaakeni
101;1904375871105807492_289060797;5829651191;claudericome
102;1904375871105807492_289060797;3081573113;bensseward
103;1904375871105807492_289060797;1600199674;iker_zaldua
104;1904375871105807492_289060797;2315602427;anabelperalvarez
105;1904375871105807492_289060797;254187260;danielmateorendon
106;1904375871105807492_289060797;8725536510;beainthedistrict
6LIKES;POST ID;USER_PK;USERNAME;
1;1903143343015538000_289060797;194290770;sanbelgas
2;1903143343015538000_289060797;904385495;joseca_lifts
3;1903143343015538000_289060797;466414160;alba.seron
4;1903143343015538000_289060797;8081976155;yuroscm
5;1903143343015538000_289060797;208152754;marta.mon
6;1903143343015538000_289060797;6363369111;r_marting
7;1903143343015538000_289060797;6863946324;diefirenze
8;1903143343015538000_289060797;4660656391;javi.alma
9;1903143343015538000_289060797;5991689331;cris_tina_azca
10;1903143343015538000_289060797;6799677458;sergiomarnez
11;1903143343015538000_289060797;185340079;armando_firenze
12;1903143343015538000_289060797;3528125488;alejandrodft91
13;1903143343015538000_289060797;8043978552;santi_cierhop
14;1903143343015538000_289060797;30261368;luciacastells
15;1903143343015538000_289060797;196940837;samokunola
16;1903143343015538000_289060797;50514571;armeloa
17;1903143343015538000_289060797;911119089;jessyklallette
18;1903143343015538000_289060797;208906535;xexu_jerez
19;1903143343015538000_289060797;2062900994;markbuxtonfit
20;1903143343015538000_289060797;200784397;suddenly__you
21;1903143343015538000_289060797;358935574;tamhoro
22;1903143343015538000_289060797;1755357722;_jaime_sm
23;1903143343015538000_289060797;423582235;bmarkfit
24;1903143343015538000_289060797;2223796510;bulletproofessor
25;1903143343015538000_289060797;7777403169;vistaseubiotipo
26;1903143343015538000_289060797;316461606;dy_anas
27;1903143343015538000_289060797;398224687;alberto_sanz_perez
28;1903143343015538000_289060797;8008975414;danscottoncandy
29;1903143343015538000_289060797;1946307900;jason_e11
30;1903143343015538000_289060797;8087996990;magazine_rc_utilidade
31;1903143343015538000_289060797;359431745;dondi_07
32;1903143343015538000_289060797;8659235139;alberto_amgfit
33;1903143343015538000_289060797;705364293;danlew86
34;1903143343015538000_289060797;599743050;tete_castro_564
35;1903143343015538000_289060797;420509260;antonioalmendrosruiz
36;1903143343015538000_289060797;317702479;saramisiwisi
37;1903143343015538000_289060797;5480783696;icmnutricion
38;1903143343015538000_289060797;1505435477;angel_unzue
39;1903143343015538000_289060797;2291968342;sandrasb81
40;1903143343015538000_289060797;716892;ginzy
41;1903143343015538000_289060797;695585890;jessjav
42;1903143343015538000_289060797;273236066;mskaife
43;1903143343015538000_289060797;1478385253;deivid_bars
44;1903143343015538000_289060797;5622988389;workliftsleeprepeat
45;1903143343015538000_289060797;13560938;requena82
46;1903143343015538000_289060797;4618487408;marinapavon29318
47;1903143343015538000_289060797;1345887089;alonmart5
48;1903143343015538000_289060797;20271864;lucasbcncz
49;1903143343015538000_289060797;1113549688;the.aw
50;1903143343015538000_289060797;3056226173;patoandres1
51;1903143343015538000_289060797;5713067389;majo_eidlm
52;1903143343015538000_289060797;2980347017;laithenk
53;1903143343015538000_289060797;8695731597;peca_fit
54;1903143343015538000_289060797;1457051278;laucosime
55;1903143343015538000_289060797;1451964314;esther_navarro_
56;1903143343015538000_289060797;1125795483;mayrasanchez1234
57;1903143343015538000_289060797;284419488;nachojimz
58;1903143343015538000_289060797;2198161316;albigoncalvesperesboemio
59;1903143343015538000_289060797;1589334949;pilaralares
60;1903143343015538000_289060797;2354845863;laura_laauu
61;1903143343015538000_289060797;2247411113;musclebellyfitness
62;1903143343015538000_289060797;4041621676;tryfanoxford
63;1903143343015538000_289060797;37943990;shredder_larry
64;1903143343015538000_289060797;288911542;jorgebittardiaz
65;1903143343015538000_289060797;268009144;christophe_garon
66;1903143343015538000_289060797;416935098;lucaditeg
67;1903143343015538000_289060797;4225562299;alvarobfitness
68;1903143343015538000_289060797;5676193979;balboaeddi
69;1903143343015538000_289060797;289060797;ayuno_intermitente
70;1903143343015538000_289060797;2134209;olga_peoch
71;1903143343015538000_289060797;4478107844;tiosam.as
72;1903143343015538000_289060797;1562013404;informed_movement_fitness
73;1903143343015538000_289060797;2036051172;noahjfit
74;1903143343015538000_289060797;18464485;buckeyes1979
75;1903143343015538000_289060797;5772430310;cancino.yaz
76;1903143343015538000_289060797;30954215;e2gperformance
77;1903143343015538000_289060797;1584186344;naturalsport_supplements
78;1903143343015538000_289060797;51753703;jamesadamlim
79;1903143343015538000_289060797;52104949;csope
80;1903143343015538000_289060797;426475509;giselemilagros88
81;1903143343015538000_289060797;5829651191;claudericome
82;1903143343015538000_289060797;1118333942;lizcastrofu
83;1903143343015538000_289060797;5677233402;dani_ghyza
7LIKES;POST ID;USER_PK;USERNAME;
1;1901767734548760816_289060797;194290770;sanbelgas
2;1901767734548760816_289060797;904385495;joseca_lifts
3;1901767734548760816_289060797;466414160;alba.seron
4;1901767734548760816_289060797;208152754;marta.mon
5;1901767734548760816_289060797;6363369111;r_marting
6;1901767734548760816_289060797;6863946324;diefirenze
7;1901767734548760816_289060797;4660656391;javi.alma
8;1901767734548760816_289060797;5991689331;cris_tina_azca
9;1901767734548760816_289060797;1231974680;ruben__9_
10;1901767734548760816_289060797;315669370;pusadiego
11;1901767734548760816_289060797;3528125488;alejandrodft91
12;1901767734548760816_289060797;258444333;martslopez
13;1901767734548760816_289060797;2003736056;tastymediterraneo
14;1901767734548760816_289060797;196940837;samokunola
15;1901767734548760816_289060797;4587842887;vergara_nutricion_
16;1901767734548760816_289060797;2211285;themacrowizard
17;1901767734548760816_289060797;3887991554;luktorlv
18;1901767734548760816_289060797;8695731597;peca_fit
19;1901767734548760816_289060797;2198887825;___b.a.l.l.___
20;1901767734548760816_289060797;214821906;dresik13
21;1901767734548760816_289060797;264261393;mollyta.mollyta
22;1901767734548760816_289060797;3253363092;hamed_amouche
23;1901767734548760816_289060797;11248277;kylepower
24;1901767734548760816_289060797;1489421335;alefrix
25;1901767734548760816_289060797;258839586;rachflores
26;1901767734548760816_289060797;1643939619;nutri.boo
27;1901767734548760816_289060797;5496232101;espartasesena
28;1901767734548760816_289060797;1589334949;pilaralares
29;1901767734548760816_289060797;6345770;benchandboujee
30;1901767734548760816_289060797;530107127;goodlifetheory
31;1901767734548760816_289060797;9127312940;rhyf_rahf
32;1901767734548760816_289060797;3191307693;tdcasonfitness
33;1901767734548760816_289060797;1113549688;the.aw
34;1901767734548760816_289060797;1358798262;pepaltimir_109
35;1901767734548760816_289060797;416935098;lucaditeg
36;1901767734548760816_289060797;5676193979;balboaeddi
37;1901767734548760816_289060797;8652828093;lhshmy587
38;1901767734548760816_289060797;7192634815;jym_entrenadores_personales
39;1901767734548760816_289060797;15679686;charly_chevappe
40;1901767734548760816_289060797;1495591494;millsfitness
41;1901767734548760816_289060797;2580278091;bowimadrid
42;1901767734548760816_289060797;3922949195;fitterkas
43;1901767734548760816_289060797;4590154445;mharia_hombria
44;1901767734548760816_289060797;219450956;shanellew.fit
45;1901767734548760816_289060797;4409297;jackwrd
46;1901767734548760816_289060797;4254947537;markusbinder_kdk
47;1901767734548760816_289060797;8353027930;diskon.adidas
48;1901767734548760816_289060797;8485088347;sutyika_ldavid
49;1901767734548760816_289060797;6259311581;sajid_malickt435
50;1901767734548760816_289060797;4298832989;eric.the.destroyer
51;1901767734548760816_289060797;5359471200;alejandroalonsobentancort
52;1901767734548760816_289060797;3184083425;sjmx3
53;1901767734548760816_289060797;4131984355;juanjoswo_
54;1901767734548760816_289060797;8708825828;finding_real_mela
55;1901767734548760816_289060797;5772430310;cancino.yaz
56;1901767734548760816_289060797;1690543981;gonzalotdm
57;1901767734548760816_289060797;314267245;qdjfit
58;1901767734548760816_289060797;4388723567;josediaz7425
59;1901767734548760816_289060797;33113841;javyruyz
60;1901767734548760816_289060797;5829651191;claudericome
61;1901767734548760816_289060797;4910100346;chaieneraujo
62;1901767734548760816_289060797;1116911230;viviana.trainer
8LIKES;POST ID;USER_PK;USERNAME;
1;1901564366949863367_289060797;208152754;marta.mon
2;1901564366949863367_289060797;6363369111;r_marting
3;1901564366949863367_289060797;2058288265;ectomorphuss
4;1901564366949863367_289060797;185340079;armando_firenze
5;1901564366949863367_289060797;809426;torhector2
6;1901564366949863367_289060797;196940837;samokunola
7;1901564366949863367_289060797;1967236565;bilboteam
8;1901564366949863367_289060797;262032905;lienigena
9;1901564366949863367_289060797;208906535;xexu_jerez
10;1901564366949863367_289060797;2062900994;markbuxtonfit
11;1901564366949863367_289060797;4467186306;seiyseiy
12;1901564366949863367_289060797;1774554376;mr.maelor
13;1901564366949863367_289060797;8695731597;peca_fit
14;1901564366949863367_289060797;3194902926;th3_professor
15;1901564366949863367_289060797;5919804945;ismaperdomo
16;1901564366949863367_289060797;5902568092;mateo.gumx
17;1901564366949863367_289060797;2215506847;ruslanar2015
18;1901564366949863367_289060797;196453535;gingerkaratekid
19;1901564366949863367_289060797;1589334949;pilaralares
20;1901564366949863367_289060797;6403740843;melkorrl
21;1901564366949863367_289060797;5829651191;claudericome
22;1901564366949863367_289060797;8415802;johnnyonthesquat
23;1901564366949863367_289060797;5860462011;aldin_physique
24;1901564366949863367_289060797;5676193979;balboaeddi
25;1901564366949863367_289060797;771370942;alex_gomez72
26;1901564366949863367_289060797;709215294;feather_chaser
27;1901564366949863367_289060797;614235328;laso84ss
28;1901564366949863367_289060797;1600199674;iker_zaldua
29;1901564366949863367_289060797;248600771;mattiacrostafit
30;1901564366949863367_289060797;4478107844;tiosam.as
31;1901564366949863367_289060797;240503623;daniel.sossou
32;1901564366949863367_289060797;599743050;tete_castro_564
33;1901564366949863367_289060797;1505435477;angel_unzue
34;1901564366949863367_289060797;4788440318;barati2146
35;1901564366949863367_289060797;5359471200;alejandroalonsobentancort
36;1901564366949863367_289060797;4131984355;juanjoswo_
37;1901564366949863367_289060797;5772430310;cancino.yaz
38;1901564366949863367_289060797;2007847789;kone_karim
39;1901564366949863367_289060797;2122173295;oscar_montoya27
40;1901564366949863367_289060797;4618487408;marinapavon29318
41;1901564366949863367_289060797;33113841;javyruyz
42;1901564366949863367_289060797;237930992;benstubbs_fitness
43;1901564366949863367_289060797;2279250551;master2powerproyecto
44;1901564366949863367_289060797;1113549688;the.aw
45;1901564366949863367_289060797;5809162234;freddychristopherbarnes
46;1901564366949863367_289060797;244264189;shishibody
47;1901564366949863367_289060797;1515182462;reyesluz2016
9LIKES;POST ID;USER_PK;USERNAME;
1;1900977377175354621_289060797;194290770;sanbelgas
2;1900977377175354621_289060797;904385495;joseca_lifts
3;1900977377175354621_289060797;208152754;marta.mon
4;1900977377175354621_289060797;1231974680;ruben__9_
5;1900977377175354621_289060797;185340079;armando_firenze
6;1900977377175354621_289060797;4587842887;vergara_nutricion_
7;1900977377175354621_289060797;208906535;xexu_jerez
8;1900977377175354621_289060797;1978373003;anna_fitmom
9;1900977377175354621_289060797;8695731597;peca_fit
10;1900977377175354621_289060797;3427064333;xx_amanda_martin_fitness_xx
11;1900977377175354621_289060797;1959481999;pancho15rojas
12;1900977377175354621_289060797;3253363092;hamed_amouche
13;1900977377175354621_289060797;533560341;joelfjga
14;1900977377175354621_289060797;1125795483;mayrasanchez1234
15;1900977377175354621_289060797;5496232101;espartasesena
16;1900977377175354621_289060797;1589334949;pilaralares
17;1900977377175354621_289060797;1432935208;riseandshinecoeu
18;1900977377175354621_289060797;203160742;xojamielynne
19;1900977377175354621_289060797;1393815717;jxsh_hughes
20;1900977377175354621_289060797;398224687;alberto_sanz_perez
21;1900977377175354621_289060797;2294171567;the_bed_of_roses
22;1900977377175354621_289060797;8948252340;edith_de_lourdes
23;1900977377175354621_289060797;5676193979;balboaeddi
24;1900977377175354621_289060797;5506441280;strongmantye
25;1900977377175354621_289060797;4478107844;tiosam.as
26;1900977377175354621_289060797;143871057;chris.fabrizio
27;1900977377175354621_289060797;1340393557;tall_skinny
28;1900977377175354621_289060797;2291968342;sandrasb81
29;1900977377175354621_289060797;7162996696;caro.mery.solari
30;1900977377175354621_289060797;6166921560;gayan_udayanga
31;1900977377175354621_289060797;5359471200;alejandroalonsobentancort
32;1900977377175354621_289060797;5772430310;cancino.yaz
33;1900977377175354621_289060797;2287484649;mariapanovic
34;1900977377175354621_289060797;13560938;requena82
35;1900977377175354621_289060797;2237849964;thebarbellbox
36;1900977377175354621_289060797;2007847789;kone_karim
37;1900977377175354621_289060797;4618487408;marinapavon29318
38;1900977377175354621_289060797;1205941492;_fitness.calculator_
39;1900977377175354621_289060797;6072895349;7dollarcase
40;1900977377175354621_289060797;5829651191;claudericome
41;1900977377175354621_289060797;1113549688;the.aw
42;1900977377175354621_289060797;4788440318;barati2146
10LIKES;POST ID;USER_PK;USERNAME;
1;1899362508192848721_289060797;194290770;sanbelgas
2;1899362508192848721_289060797;8570901653;nuezarquitectos
3;1899362508192848721_289060797;38273173;pablo.alares
4;1899362508192848721_289060797;208152754;marta.mon
5;1899362508192848721_289060797;32083955;pepinin
6;1899362508192848721_289060797;6863946324;diefirenze
7;1899362508192848721_289060797;6429036954;senialada
8;1899362508192848721_289060797;1231974680;ruben__9_
9;1899362508192848721_289060797;315669370;pusadiego
10;1899362508192848721_289060797;185340079;armando_firenze
11;1899362508192848721_289060797;3528125488;alejandrodft91
12;1899362508192848721_289060797;37084663;jmaralv
13;1899362508192848721_289060797;250117981;bosquecillo
14;1899362508192848721_289060797;648130407;pablodefrut
15;1899362508192848721_289060797;208906535;xexu_jerez
16;1899362508192848721_289060797;214526272;markcurado
17;1899362508192848721_289060797;696572688;pixelsandkilos
18;1899362508192848721_289060797;289528601;garage812
19;1899362508192848721_289060797;2053523739;maggcosas
20;1899362508192848721_289060797;7930314270;forevernaturalfitness
21;1899362508192848721_289060797;4820195106;mahesh_1odhe
22;1899362508192848721_289060797;1575643175;al.berbel
23;1899362508192848721_289060797;5745378102;solpl_fitness
24;1899362508192848721_289060797;2096081718;swoletrain52
25;1899362508192848721_289060797;1391006522;naninanicakes
26;1899362508192848721_289060797;5588072255;collinsmith2773
27;1899362508192848721_289060797;8139161156;tannershredds
28;1899362508192848721_289060797;1495591494;millsfitness
29;1899362508192848721_289060797;7021403720;muscleandmuffins
30;1899362508192848721_289060797;4789840969;fabricio_jim
31;1899362508192848721_289060797;1023982155;rickwestman
32;1899362508192848721_289060797;1517891151;kay.s.business
33;1899362508192848721_289060797;1505435477;angel_unzue
34;1899362508192848721_289060797;1486465121;faherejfhp
35;1899362508192848721_289060797;2076927332;iamratanshaw
36;1899362508192848721_289060797;5622988389;workliftsleeprepeat
37;1899362508192848721_289060797;13560938;requena82
38;1899362508192848721_289060797;4773423979;martingarciamc
39;1899362508192848721_289060797;49392492;ibanmurcia
40;1899362508192848721_289060797;4388723567;josediaz7425
41;1899362508192848721_289060797;1050496624;black_magic4413
42;1899362508192848721_289060797;2122173295;oscar_montoya27
43;1899362508192848721_289060797;1113549688;the.aw
44;1899362508192848721_289060797;247102842;durandhal
45;1899362508192848721_289060797;4910100346;chaieneraujo
46;1899362508192848721_289060797;5671608188;4impulsive
47;1899362508192848721_289060797;177777279;cristiaaneduardoo
48;1899362508192848721_289060797;6506456451;cdfitnesscoaching
49;1899362508192848721_289060797;283478411;barbarasirvent
50;1899362508192848721_289060797;1978373003;anna_fitmom
51;1899362508192848721_289060797;2198887825;___b.a.l.l.___
52;1899362508192848721_289060797;3253363092;hamed_amouche
53;1899362508192848721_289060797;1377561242;romerogisella
54;1899362508192848721_289060797;2072966819;chayma28_
55;1899362508192848721_289060797;1589334949;pilaralares
56;1899362508192848721_289060797;5496232101;espartasesena
57;1899362508192848721_289060797;273489834;turkeygravy
58;1899362508192848721_289060797;7916718514;omg_lifts
59;1899362508192848721_289060797;35317435;liftmybeard
60;1899362508192848721_289060797;2134209;olga_peoch
61;1899362508192848721_289060797;48955073;fitbliss_katie
62;1899362508192848721_289060797;4947439307;matteo_chito
63;1899362508192848721_289060797;4590154445;mharia_hombria
64;1899362508192848721_289060797;2242204114;roxyminion
65;1899362508192848721_289060797;23901140;georgejlyall
66;1899362508192848721_289060797;5034142426;sereen.khalil
67;1899362508192848721_289060797;3186610139;willpowerphillips
68;1899362508192848721_289060797;494386911;miotix
69;1899362508192848721_289060797;324503522;pumpdnutrition
70;1899362508192848721_289060797;4527637989;vics.fit
71;1899362508192848721_289060797;5772430310;cancino.yaz
72;1899362508192848721_289060797;33113841;javyruyz
73;1899362508192848721_289060797;5829651191;claudericome
74;1899362508192848721_289060797;1600199674;iker_zaldua
